dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason
CHEMBL237_Ki,504,648,688,59,calibration,True,2.061640934061685,21.0,"[[0, 3], [1, 4], [2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 21], [15, 20], [16, 19], [17, 18], [18, 17], [19, 22], [20, 23]]",[],"[0, 1, 2, 3, 4]",True,
CHEMBL237_Ki,542,685,750,63,calibration,True,1.047923552317183,25.0,"[[1, 0], [2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 22], [20, 21], [21, 20], [22, 19], [23, 18], [24, 25], [25, 26]]","[0, 1, 2]","[17, 21, 22, 23, 24]",True,
CHEMBL237_Ki,596,837,841,72,test,True,1.170775470756806,27.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27]]","[14, 15, 16, 17, 19, 20, 21, 22, 25]","[14, 15, 16, 17, 18, 25]",True,
CHEMBL237_Ki,598,846,854,73,calibration,True,1.6331734686557624,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [23, 22], [24, 27], [25, 26], [26, 25], [27, 24], [28, 23], [30, 28], [31, 29]]","[16, 20, 21, 22, 23, 27, 28, 29]",[],True,
CHEMBL237_Ki,604,874,1043,53,test,True,3.249877473216599,30.0,"[[2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 17], [17, 16], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32]]","[0, 1, 2, 3, 7, 8, 9]","[0, 1, 2, 3, 4, 8]",True,
CHEMBL237_Ki,681,908,919,74,test,True,1.5867183662808086,26.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26]]",[],"[13, 15, 16, 17]",True,
CHEMBL237_Ki,712,934,1038,78,calibration,True,3.5693348876929294,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 24], [24, 23], [25, 25], [26, 26], [27, 27]]","[1, 27, 28, 29, 30, 31, 32, 33]","[1, 27, 28, 29, 30, 31, 32]",True,
CHEMBL237_Ki,810,1022,1024,84,calibration,True,1.026328938722349,22.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 22], [24, 21]]","[6, 7, 8, 9, 10, 11]","[6, 7, 8, 9]",True,
CHEMBL237_Ki,811,1026,1028,85,test,True,1.2116295844346698,38.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 28], [6, 27], [7, 26], [8, 25], [9, 24], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 23], [16, 22], [17, 15], [18, 16], [19, 21], [20, 20], [21, 19], [22, 18], [23, 17], [24, 14], [25, 13], [26, 7], [27, 6], [28, 5], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 37], [37, 36]]","[1, 4, 27, 28, 29, 30, 31]","[1, 4, 27, 28, 29, 30, 31]",True,
CHEMBL237_Ki,813,1029,1033,86,test,True,2.8789563072752244,19.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 23], [23, 22]]","[5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",True,
CHEMBL237_Ki,826,1041,1882,80,calibration,True,1.9145698046753736,20.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20]]","[13, 14, 15, 16, 17, 18]","[13, 14, 15, 16, 17, 18]",True,
CHEMBL237_Ki,860,1055,1690,87,test,True,3.689027527559389,32.0,"[[0, 0], [1, 1], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 24], [24, 23], [25, 25], [26, 26], [27, 27], [28, 32], [29, 31], [30, 30], [31, 29], [32, 28]]","[0, 1, 2, 3, 4, 17, 25, 27]","[0, 1, 2, 3, 4, 17, 25, 27]",True,
CHEMBL237_Ki,888,1059,1060,88,calibration,True,1.845970994040643,26.0,"[[7, 3], [8, 4], [9, 5], [10, 6], [11, 7], [12, 8], [13, 9], [14, 10], [15, 11], [16, 12], [17, 13], [18, 14], [19, 15], [20, 16], [21, 17], [22, 18], [23, 19], [24, 20], [25, 21], [26, 22], [27, 23], [28, 24], [29, 25], [30, 26], [31, 27], [32, 28]]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 32]","[0, 1, 2, 3, 4, 28]",True,
CHEMBL237_Ki,909,1072,1382,89,calibration,True,1.2632414347745815,31.0,"[[1, 30], [2, 29], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 26], [20, 25], [21, 24], [22, 23], [23, 22], [24, 21], [25, 20], [26, 27], [27, 28], [28, 2], [29, 1], [30, 0], [31, 31]]","[0, 1, 2, 31]","[17, 18, 19]",True,
CHEMBL237_Ki,939,1102,1115,91,calibration,True,1.0144905367212358,37.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 40], [20, 39], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 32], [30, 37], [31, 36], [32, 35], [33, 34], [34, 33], [35, 22], [36, 21]]","[2, 3, 4, 5, 9]","[2, 3, 4, 5, 6, 7, 11, 25, 29, 30, 31, 32, 36, 37, 38]",True,
CHEMBL237_Ki,949,1105,1119,90,calibration,True,2.6910546879580526,36.0,"[[0, 2], [1, 3], [2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26], [24, 27], [25, 28], [26, 29], [27, 30], [28, 31], [29, 32], [30, 33], [31, 34], [32, 35], [33, 36], [34, 37], [35, 38]]","[0, 1, 2, 3]","[0, 1, 2, 3, 4, 5, 6]",True,
CHEMBL237_Ki,965,1135,1139,93,test,True,1.5525746282480437,31.0,"[[1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33]]","[0, 1, 2]","[0, 1, 2, 3, 4]",True,
CHEMBL237_Ki,974,1167,1577,79,test,True,3.674455248032293,30.0,"[[0, 0], [1, 1], [2, 2], [3, 4], [4, 6], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 34], [32, 33], [33, 35], [34, 36]]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",True,
CHEMBL237_Ki,978,1171,1174,94,test,True,1.0413926851582254,43.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 24], [21, 23], [22, 22], [24, 21], [25, 20], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 33], [35, 34], [36, 35], [37, 36], [38, 37], [39, 38], [40, 39], [41, 40], [42, 41], [43, 43]]","[21, 22, 23, 24]","[40, 41, 42, 43]",True,
CHEMBL237_Ki,1046,1250,1253,99,test,True,1.815475573407456,27.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [17, 17], [18, 18], [19, 19], [20, 20], [21, 25], [22, 24], [23, 23], [25, 22], [26, 21], [27, 26], [28, 27]]","[14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 27]","[14, 15, 16, 17, 18, 19, 26]",True,
CHEMBL237_Ki,1086,1313,1315,102,calibration,True,1.4862372157131132,34.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 26], [26, 25], [27, 33], [28, 32], [29, 28], [30, 29], [31, 30], [32, 31], [33, 27]]","[17, 23, 24, 25, 26, 33]","[17, 23, 24, 25, 26, 33]",True,
CHEMBL237_Ki,1087,1321,1651,103,calibration,True,2.4685210829577446,20.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 9], [9, 8], [10, 10], [11, 11], [12, 12], [13, 18], [14, 16], [15, 17], [16, 15], [17, 14], [18, 13], [19, 19]]","[11, 12, 13, 14, 19]","[11, 12, 13, 14, 19]",True,
CHEMBL237_Ki,1107,1388,1392,12,test,True,2.294399416764968,26.0,"[[0, 1], [1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 27], [25, 26]]",[],"[0, 1, 2, 3]",True,
CHEMBL237_Ki,1123,1394,1398,104,calibration,True,1.655504310554928,25.0,"[[5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 28], [29, 27]]","[0, 1, 2, 3, 4, 5, 6, 30, 31]","[0, 1, 2, 3, 4, 5, 29, 30]",True,
CHEMBL237_Ki,1150,1447,1455,107,test,True,1.6690067809585756,25.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [24, 24], [25, 28], [26, 27], [27, 26], [28, 25]]","[8, 9, 10, 11, 12, 13, 22, 23]","[8, 9, 10, 11, 12, 13, 22, 23]",True,
CHEMBL237_Ki,1155,1465,1765,108,test,True,1.671327148803723,34.0,"[[1, 0], [2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 33], [32, 32], [33, 34], [34, 35]]","[0, 1, 2]","[13, 14, 15, 16]",True,
CHEMBL237_Ki,1250,1570,2602,111,test,True,1.6714262550819887,35.0,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 33], [33, 32], [34, 34], [35, 35]]","[9, 10, 11, 12]","[0, 1, 2]",True,
CHEMBL237_Ki,1266,1586,1591,112,test,True,1.2391285670613117,21.0,"[[3, 0], [4, 1], [5, 2], [6, 3], [7, 4], [8, 5], [9, 6], [10, 7], [11, 8], [12, 9], [13, 10], [14, 11], [15, 12], [16, 13], [17, 14], [18, 15], [19, 16], [20, 17], [21, 18], [22, 19], [23, 20]]","[0, 1, 2, 3, 4]",[],True,
CHEMBL237_Ki,1273,1614,1616,114,test,True,1.1760912590556796,38.0,"[[1, 0], [2, 1], [3, 3], [4, 2], [5, 37], [6, 6], [7, 7], [8, 36], [9, 35], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 30], [30, 29], [31, 31], [32, 32], [33, 33], [34, 34], [35, 9], [36, 8], [37, 5], [38, 4]]","[0, 1, 2, 3, 4, 38]","[0, 1, 2, 3, 37]",True,
CHEMBL237_Ki,1342,1655,1808,116,test,True,1.0579919469776868,26.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 23], [22, 22], [23, 24], [24, 25], [25, 26]]","[5, 7, 8, 9, 16, 24]","[5, 7, 8, 9, 10, 17, 25]",True,
CHEMBL237_Ki,1357,1670,1807,115,calibration,True,2.841923537117077,23.0,"[[0, 2], [1, 3], [2, 4], [3, 5], [4, 6], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25]]","[3, 4, 5, 6, 13, 21]","[0, 1, 2, 3, 5, 6, 7, 8, 9, 16, 24]",True,
CHEMBL237_Ki,1358,1682,2026,119,calibration,True,1.10790539730952,25.0,"[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 19], [8, 18], [9, 9], [10, 10], [11, 17], [12, 16], [13, 15], [14, 14], [15, 13], [16, 12], [17, 11], [18, 8], [19, 7], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25]]","[0, 1, 2, 20, 24, 25]","[0, 1, 2, 20, 24, 25, 26]",True,
CHEMBL237_Ki,1362,1742,1743,120,test,True,1.8809114724889824,48.0,"[[0, 7], [1, 6], [2, 5], [3, 3], [4, 4], [5, 2], [6, 1], [7, 0], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 23], [23, 22], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 33], [34, 34], [35, 35], [36, 36], [37, 37], [38, 38], [39, 39], [40, 40], [41, 41], [42, 42], [43, 43], [44, 44], [45, 45], [46, 46], [47, 47], [48, 48]]","[28, 31, 32, 33]","[28, 31, 32, 33]",True,
CHEMBL237_Ki,1363,1747,1751,121,calibration,True,1.4901284418853162,25.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 20], [8, 19], [9, 9], [10, 10], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [20, 8], [21, 7], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26]]","[9, 10, 11, 12, 13, 14, 17, 18, 19]","[9, 10, 11, 12, 13, 14, 18]",True,
CHEMBL237_Ki,1364,1749,1750,122,calibration,True,1.6737879248327578,33.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 27], [8, 26], [9, 9], [10, 10], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 25], [21, 24], [22, 23], [23, 22], [24, 21], [25, 8], [26, 7], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33]]",[],"[9, 10, 11, 12]",True,
CHEMBL237_Ki,1394,1806,1819,117,test,True,1.3599582588115364,35.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 12], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 28], [27, 29], [28, 30], [29, 31], [30, 27], [31, 32], [32, 33], [33, 34], [34, 35]]","[9, 10, 11, 12, 16, 24, 25, 26, 27, 28, 29, 30]","[9, 10, 11, 12, 13, 17, 26, 27, 28, 29, 30, 31, 32]",True,
CHEMBL237_Ki,1411,1855,1941,127,test,True,1.6452851453732418,38.0,"[[1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 35], [31, 34], [32, 33], [33, 32], [34, 31], [35, 36], [36, 37], [37, 38], [38, 39]]","[0, 1, 2, 3, 26, 30, 33, 34, 35]","[0, 1, 2, 3, 4, 29, 30, 31, 32, 35]",True,
CHEMBL237_Ki,1419,1875,1876,130,test,True,1.497782394846869,33.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32]]","[7, 8, 9, 10, 20]","[7, 8, 9, 10, 20]",True,
CHEMBL237_Ki,1420,1878,1886,128,test,True,2.40401415638423,33.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 35], [25, 34], [26, 26], [27, 27], [33, 25], [34, 24], [35, 36], [36, 37], [37, 38]]","[26, 27, 28, 29, 30, 31, 32]","[26, 27, 28, 29, 30, 31, 32, 33]",True,
CHEMBL237_Ki,1421,1911,2367,131,calibration,True,1.414261972739031,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [30, 35], [31, 36]]","[26, 27, 28, 29]","[26, 27, 28, 29, 30, 31, 32, 33, 34]",True,
CHEMBL237_Ki,1424,1913,1916,132,calibration,True,1.4491764446511075,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 25], [22, 26], [23, 27], [24, 28], [25, 29], [26, 30], [27, 21], [28, 22], [29, 23], [30, 24]]","[18, 20, 21, 22, 30]","[18, 20, 21, 22, 30]",True,
CHEMBL237_Ki,1428,1936,1938,133,calibration,True,1.8136895757626323,35.0,"[[0, 7], [1, 6], [2, 5], [3, 3], [4, 4], [5, 2], [6, 1], [7, 0], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [22, 21], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35]]","[19, 20, 21, 22]","[19, 20, 21, 22]",True,
CHEMBL237_Ki,1442,1965,2000,134,test,True,2.6188497428265665,31.0,"[[1, 1], [2, 2], [3, 3], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 30], [24, 29], [25, 28], [26, 27], [27, 26], [28, 25], [29, 24], [30, 31], [31, 32]]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]",True,
CHEMBL237_Ki,1458,1978,2101,138,test,True,1.161302601364148,37.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 5], [5, 6], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 32], [27, 31], [28, 30], [29, 29], [30, 28], [31, 27], [32, 26], [33, 33], [34, 34], [35, 4], [36, 35], [37, 36], [38, 37]]","[1, 3, 4, 5, 6, 7, 8, 9, 33, 35]","[1, 3, 4, 5, 6, 7, 8, 9, 33, 35]",True,
CHEMBL237_Ki,1460,1991,2104,139,calibration,True,1.4016153012570909,33.0,"[[1, 4], [2, 3], [3, 5], [4, 8], [5, 9], [6, 10], [7, 11], [8, 12], [9, 13], [10, 14], [11, 15], [12, 16], [13, 17], [14, 18], [15, 19], [16, 20], [17, 21], [18, 22], [19, 23], [20, 24], [21, 25], [22, 32], [23, 31], [24, 30], [25, 29], [26, 28], [27, 27], [28, 26], [29, 33], [30, 34], [31, 35], [32, 36], [33, 37]]","[0, 1, 2, 3, 4, 5, 29, 31]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 33]",True,
CHEMBL237_Ki,1477,2025,2039,141,test,True,1.1515700609681412,21.0,"[[1, 1], [2, 2], [3, 3], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 21], [16, 20], [17, 19], [18, 18], [19, 17], [20, 16], [21, 15], [22, 22], [23, 23], [24, 24], [25, 25]]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 24]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 24]",True,
CHEMBL237_Ki,1488,2056,2061,143,test,True,1.2398398509139117,32.0,"[[2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 26], [22, 25], [23, 24], [24, 23], [25, 22], [26, 21], [27, 20], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32]]","[0, 1, 2, 3, 33]","[0, 1, 2, 32]",True,
CHEMBL237_Ki,1525,2182,2192,150,calibration,True,1.0452462550903352,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 32], [25, 30], [26, 29], [27, 28], [28, 27], [29, 26], [30, 25], [31, 31], [32, 24]]","[7, 8, 9, 10, 11, 12]","[7, 8, 9, 10, 11, 12]",True,
CHEMBL237_Ki,1594,2233,2236,152,test,True,1.666933772335712,37.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 38], [36, 39]]",[],"[33, 34, 35, 36, 37]",True,
CHEMBL237_Ki,1700,2260,2294,153,calibration,True,2.3735556066389343,41.0,"[[6, 0], [7, 1], [8, 2], [9, 4], [10, 5], [11, 7], [12, 6], [13, 41], [14, 10], [15, 11], [16, 12], [17, 13], [18, 14], [19, 15], [20, 16], [21, 17], [22, 18], [23, 19], [24, 20], [25, 21], [26, 22], [27, 23], [28, 24], [29, 25], [30, 26], [32, 27], [33, 28], [34, 29], [35, 30], [36, 31], [37, 32], [38, 33], [39, 34], [40, 35], [41, 36], [42, 38], [43, 37], [44, 39], [45, 40], [46, 9], [47, 8]]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 29, 30, 31, 47]","[1, 2, 3, 4, 5, 6, 7, 41]",True,
CHEMBL237_Ki,1764,2299,2301,146,test,True,1.5563025007672868,35.0,"[[0, 23], [1, 22], [2, 21], [3, 24], [4, 25], [5, 26], [6, 27], [7, 20], [8, 19], [9, 18], [10, 28], [11, 29], [12, 30], [13, 31], [14, 32], [15, 33], [16, 35], [17, 34], [18, 36], [19, 37], [20, 12], [21, 13], [22, 14], [23, 15], [24, 16], [25, 17], [26, 10], [27, 9], [28, 8], [29, 6], [30, 7], [31, 4], [32, 5], [33, 2], [35, 11]]","[31, 33, 34]","[0, 1, 2, 3, 4]",True,
