dataset,representation,predictor,seed,variant,permutation_seed,best_step,path,sha256
CHEMBL244_Ki,molformer,xgboost,23,trained,,675,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL244_Ki--molformer--seed23.json,93f24e466829ccf0d56aa48d56a6262da98a8a3187c855b7b21d6ae56abf1b02
CHEMBL244_Ki,molformer,xgboost,23,label_permuted,20279925.0,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL244_Ki--molformer--seed23.json,c19791cdcf86220773b5501651c7c6c002f8a2d61607d4f4b315659425482011
CHEMBL244_Ki,molformer,xgboost,42,trained,,477,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL244_Ki--molformer--seed42.json,4ff37234f7831b6a91b87f17bfad296669e8e4c40d835ece558b2c15ba3941d4
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,20279944.0,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL244_Ki--molformer--seed42.json,93deabdbcd92b80f4c64b162ee0c3a9f2eeb45961ef1b9760267bc6db5883b49
CHEMBL244_Ki,molformer,mlp,11,trained,,3,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL244_Ki--molformer--seed11.pt,aaa274b4ca2691391b4f1691f150d1a623784c920c50864a01465d11291ce2b1
CHEMBL244_Ki,molformer,mlp,11,label_permuted,20279913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL244_Ki--molformer--seed11.pt,130c64076907710d488cf673b8be860766f8c058a36e789e930a3dd643bd1f68
CHEMBL244_Ki,molformer,mlp,23,trained,,5,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL244_Ki--molformer--seed23.pt,0f8583fdc8750aca77ac8ba5898f695c10fa7dd2e2e7829147341ae045fedc9b
CHEMBL244_Ki,molformer,mlp,23,label_permuted,20279925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL244_Ki--molformer--seed23.pt,dab70e1b161da30e32c585ca95f32c246af9e470c49139e37445c2ac2e63e9c0
CHEMBL244_Ki,molformer,mlp,42,trained,,6,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL244_Ki--molformer--seed42.pt,7b050d50eb82203a73a9cd131f2db39fbbc9cfc6bafdb2269c6165131f35f8ef
CHEMBL244_Ki,molformer,mlp,42,label_permuted,20279944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL244_Ki--molformer--seed42.pt,b2de3072dbbe4a883e3c1b00dc2273158d8379ea76883087db232f2d26b1faf9
CHEMBL262_Ki,molformer,xgboost,11,trained,,40,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL262_Ki--molformer--seed11.json,4bdefce3e06268899bcccd7bd6f1281744c813267c8a8fb831a97539dd26eb50
CHEMBL262_Ki,molformer,xgboost,11,label_permuted,20280913.0,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL262_Ki--molformer--seed11.json,1bc8ff3559019683b10472a42738a633e3c6b226d9299431c01831d2f3251b87
CHEMBL262_Ki,molformer,xgboost,23,trained,,27,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL262_Ki--molformer--seed23.json,fcdbe1d8c34589fd98912b5b81edd03a76892e58b0f430d482b47b9a3bd625f3
CHEMBL262_Ki,molformer,xgboost,23,label_permuted,20280925.0,18,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL262_Ki--molformer--seed23.json,e6f73f4e8772720d7ad4473b02f1074432189c58288dc58bdca50f1633977527
CHEMBL262_Ki,molformer,xgboost,42,trained,,56,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL262_Ki--molformer--seed42.json,c3fcf4c88a921a22ee163bc3caf2a8f67caee7049792644942c223349fb1794b
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,20280944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL262_Ki--molformer--seed42.json,e1ea0dd8c8b479dc586399ad11f083bdb2eb8d301c2780baaf009280e86c89a2
CHEMBL262_Ki,molformer,mlp,11,trained,,26,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL262_Ki--molformer--seed11.pt,1dcfbd9cd7108b7d25e659e684b2c69abca5a5175cfa5d5da34ef7625810664f
CHEMBL262_Ki,molformer,mlp,11,label_permuted,20280913.0,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL262_Ki--molformer--seed11.pt,d039535663b1f508f975e18034f4a8f468741ed08bcd89b3fba68d718288aab8
CHEMBL262_Ki,molformer,mlp,23,trained,,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL262_Ki--molformer--seed23.pt,bd2a859af90a02d4ec1846e6c282ce0d95ee7d2eb8417b3c667da1558b056af7
CHEMBL262_Ki,molformer,mlp,23,label_permuted,20280925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL262_Ki--molformer--seed23.pt,cf2c777da968b777a6fceaf3b42e4e294465dee578fcd9dead0970c9291b6ac5
CHEMBL262_Ki,molformer,mlp,42,trained,,31,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL262_Ki--molformer--seed42.pt,f25d1d689ed1a0315f46900e736fd82267da186a42e8ab2779e2a5c36b0f2e36
CHEMBL262_Ki,molformer,mlp,42,label_permuted,20280944.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL262_Ki--molformer--seed42.pt,9e33d8958a27f7cae17a27e8230a3980c3f8abda9ccc493a896230bf4cdf6066
CHEMBL264_Ki,molformer,xgboost,11,trained,,998,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL264_Ki--molformer--seed11.json,084c4fe267f2f118dedf471dbe7974b4cb2c52bc7caacf5cdd35d1bb2f42d926
CHEMBL264_Ki,molformer,xgboost,11,label_permuted,20281913.0,46,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL264_Ki--molformer--seed11.json,9a2dbaaaaa9b577388af46c0197543b089e3261f0d27cc5245aabbea27908909
CHEMBL264_Ki,molformer,xgboost,23,trained,,830,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL264_Ki--molformer--seed23.json,c80241130ae2b593fd19fab3d05a1c4df888bacf5ea14082641808298815c567
CHEMBL264_Ki,molformer,xgboost,23,label_permuted,20281925.0,12,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL264_Ki--molformer--seed23.json,aa75140edbbe995dc544fd65b0ddfd622748ef5d17063fe22ad02e7f87bb7dad
CHEMBL264_Ki,molformer,xgboost,42,trained,,992,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL264_Ki--molformer--seed42.json,1d1817462a725ad13f30326e3616b0eb941320c539831aec48a43f8dcba6868d
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,20281944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL264_Ki--molformer--seed42.json,d6c7a04789024851c68b03c651bb4e1f991cb598a6e0fd03508c156e076ed931
CHEMBL264_Ki,molformer,mlp,11,trained,,11,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL264_Ki--molformer--seed11.pt,85a6ed02b25e21a10a262b8a64d04930b2114c784e6096dd703acb360cfa778f
CHEMBL264_Ki,molformer,mlp,11,label_permuted,20281913.0,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL264_Ki--molformer--seed11.pt,3555b1d73380256bdab39db6ad16c9071542a6fc84a0dc133aa0873c495ec839
CHEMBL264_Ki,molformer,mlp,23,trained,,105,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL264_Ki--molformer--seed23.pt,12ef9deaa0f820740d55137b4602fad425e4a8673d0a97de4f4d5c6ee4fa41c1
CHEMBL264_Ki,molformer,mlp,23,label_permuted,20281925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL264_Ki--molformer--seed23.pt,ac29923a474020a7b8a85a6b6103f25c6313919318eb06839ee2c4d2c4c672a6
CHEMBL264_Ki,molformer,mlp,42,trained,,15,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL264_Ki--molformer--seed42.pt,d80e54dde5636242876cd9933445fa21df50d9f7807fa249efd02db9fbaa9835
CHEMBL264_Ki,molformer,mlp,42,label_permuted,20281944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL264_Ki--molformer--seed42.pt,abb986692825084ea7df9c5d307ccb65e0ff51adbb7a2f5ddddbdb93d5dce082
CHEMBL2835_Ki,molformer,xgboost,11,trained,,66,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2835_Ki--molformer--seed11.json,f2bc0696ad55c0f244cef1fcee743a9847e9a0406e38175037be89cf1f5adc3a
CHEMBL2835_Ki,molformer,xgboost,11,label_permuted,20282913.0,139,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2835_Ki--molformer--seed11.json,8c227dfc2a43eb743c18a930145bbd1ec96e24d4b185ad969f6cf6a02b9068e6
CHEMBL2835_Ki,molformer,xgboost,23,trained,,57,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2835_Ki--molformer--seed23.json,7d48cadfe3b390f0da73a3cbd4c3790eace19cd20634942bf345931f8302f41b
CHEMBL2835_Ki,molformer,xgboost,23,label_permuted,20282925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2835_Ki--molformer--seed23.json,8e7a4bccb6bef81369208ae757e1a99c2f27689e1d1480079a51fe62bad73ee4
CHEMBL2835_Ki,molformer,xgboost,42,trained,,61,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2835_Ki--molformer--seed42.json,acc867336bc7fcee285ee169c228d126941cf359ca80dfb22c9106f0041c659f
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,20282944.0,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2835_Ki--molformer--seed42.json,162755f6100d5d23614635c2f06f3a1d9322aa2d92dabb1f9044366a46cdc353
CHEMBL2835_Ki,molformer,mlp,11,trained,,31,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2835_Ki--molformer--seed11.pt,34d83cda023f3de6a5b2ad313d116798e78833c89debef58b298f04e4fdf3219
CHEMBL2835_Ki,molformer,mlp,11,label_permuted,20282913.0,4,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2835_Ki--molformer--seed11.pt,92ee65bcb64d08c0491d872c9b6334605b53e19d3e376a086ea3309b8da89d95
CHEMBL2835_Ki,molformer,mlp,23,trained,,20,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2835_Ki--molformer--seed23.pt,c38cadae8cd6d7d32a14087d10f405a450465075867f32e02948598a4360f74c
CHEMBL2835_Ki,molformer,mlp,23,label_permuted,20282925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2835_Ki--molformer--seed23.pt,3830b69e4fb3826255a3eeb49c85626eb39a668447bfc9ca6546f87667a80e57
CHEMBL2835_Ki,molformer,mlp,42,trained,,32,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2835_Ki--molformer--seed42.pt,a0809442ebe12525688a25cb71b6fe734a7427517341c45437727272a33254bb
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,20282944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2835_Ki--molformer--seed42.pt,eeef4b8c8c1a61a77d4fd70607b8fdef57fe73d56e46af8e3232bbd594fa455b
CHEMBL287_Ki,molformer,xgboost,11,trained,,584,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL287_Ki--molformer--seed11.json,4babeecdc5c8128fbfba73eb1fb6a1f7385ca031aa06b749d2ca8b043357375e
CHEMBL287_Ki,molformer,xgboost,11,label_permuted,20283913.0,23,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL287_Ki--molformer--seed11.json,1beaacd5c3347f911545297f834cd4d54bb72c072b10acd8e5643a98eeeea94e
CHEMBL287_Ki,molformer,xgboost,23,trained,,380,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL287_Ki--molformer--seed23.json,cce0f03992a87fb27ba8d4d0c85300ce77564c6fcdebeb4f778427e0196f1f39
CHEMBL287_Ki,molformer,xgboost,23,label_permuted,20283925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL287_Ki--molformer--seed23.json,dfa63f0df6a60a966e9dbcb96f0534fab529f7a18e100babc0696d696c7af21e
CHEMBL287_Ki,molformer,xgboost,42,trained,,442,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL287_Ki--molformer--seed42.json,727a150f5ce0f6da9c0c5286ca558c099aa06cf39016b0d1fdbb6514a1f2150d
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,20283944.0,25,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL287_Ki--molformer--seed42.json,d069b50c9b7cd5b708edebcd634cdceea6d8ea67523b0c068aecae2afbf35446
CHEMBL287_Ki,molformer,mlp,11,trained,,7,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL287_Ki--molformer--seed11.pt,85b1b84efade4a6983eb079299a24cd6d15390499712159e61c0c73e073b3c0d
CHEMBL287_Ki,molformer,mlp,11,label_permuted,20283913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL287_Ki--molformer--seed11.pt,8bf663a7de368be59b07807fb931b33b493b7134624fce74cf38deed931705bb
CHEMBL287_Ki,molformer,mlp,23,trained,,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL287_Ki--molformer--seed23.pt,4c1d9a82fd583dba5753608c0cb86093d9d25f6697581fd8e94d039b0f560837
CHEMBL287_Ki,molformer,mlp,23,label_permuted,20283925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL287_Ki--molformer--seed23.pt,aecc355fa447bb43f18218070034e851fc1db18b808459e0755c1e11753b61cd
CHEMBL287_Ki,molformer,mlp,42,trained,,55,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL287_Ki--molformer--seed42.pt,572b4beffbafff3772042e13a666409c44748ddb4bda9913ed6d2300e1bf55dc
CHEMBL287_Ki,molformer,mlp,42,label_permuted,20283944.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL287_Ki--molformer--seed42.pt,ec4804dca0dd9c13c0432c8f7b375f51b0137ed1dddf8c288c5df19212c2498c
CHEMBL2971_Ki,molformer,xgboost,11,trained,,44,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2971_Ki--molformer--seed11.json,464a8da2bf10a3af603c11eabcf08627f46ee1d04f37b5c07aefa15ccb9b63d5
CHEMBL2971_Ki,molformer,xgboost,11,label_permuted,20284913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2971_Ki--molformer--seed11.json,fffda9d2312fb18d85cf5866276519084f8b229e6a97a96493487324c10356c6
CHEMBL2971_Ki,molformer,xgboost,23,trained,,22,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2971_Ki--molformer--seed23.json,fc6c4fd36296565e277af3f8b3131fded7a97d335ee7c6d3f52a88c91d09f49c
CHEMBL2971_Ki,molformer,xgboost,23,label_permuted,20284925.0,7,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2971_Ki--molformer--seed23.json,36d0dfabeac391e0b61e0c94284b71aedc5184eded261f82c74177210767242a
CHEMBL2971_Ki,molformer,xgboost,42,trained,,30,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2971_Ki--molformer--seed42.json,74bd9ee247feb3889019d14ba70a3add6a6451c0e630f99e933e36bf20b9f3bc
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,20284944.0,68,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2971_Ki--molformer--seed42.json,b61ac0c9a2f72edbed880783d20b24043246d0f475fed99f18943786f803c976
CHEMBL2971_Ki,molformer,mlp,11,trained,,15,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2971_Ki--molformer--seed11.pt,c8b92c6f6fe95cdda9272fe7dcdfe2500661bd789e3039744a2f0b3668c636d2
CHEMBL2971_Ki,molformer,mlp,11,label_permuted,20284913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2971_Ki--molformer--seed11.pt,d72acdd90557e7f499c924389e282cedf927d10ec654fe7a4cf0a160fb741d19
CHEMBL2971_Ki,molformer,mlp,23,trained,,26,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2971_Ki--molformer--seed23.pt,b4c1874aa2d5066afd925d7545b8b4745a6472152a4eec3dc427b90ceb3fb309
CHEMBL2971_Ki,molformer,mlp,23,label_permuted,20284925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2971_Ki--molformer--seed23.pt,26faa37576371a955506b1bd19c59caf168223d8ad8d105044b2648653773560
CHEMBL2971_Ki,molformer,mlp,42,trained,,22,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2971_Ki--molformer--seed42.pt,67155c7add7c47f1f09cfe797d77ca497fdbd989d303e579658287c97dbc7bda
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,20284944.0,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2971_Ki--molformer--seed42.pt,157ea25d2898a8d5232b37facd0e7e8ca5dc087a0dbf193ceceafb579f89e89c
CHEMBL3979_EC50,molformer,xgboost,11,trained,,415,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL3979_EC50--molformer--seed11.json,df6a195cbf0d4baa004e0face23ec8ae34eb92fdc2255315049b8d9019b0f523
CHEMBL3979_EC50,molformer,xgboost,11,label_permuted,20285913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL3979_EC50--molformer--seed11.json,501b8fe867c53a34a34ce35803547315ae1cc368374fb69a92ac9042ae99d3d6
CHEMBL3979_EC50,molformer,xgboost,23,trained,,359,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL3979_EC50--molformer--seed23.json,3294902bea720a7e1c8b18c2044f3bf61ad41d6b5de104ca05ff2be3f528c072
CHEMBL3979_EC50,molformer,xgboost,23,label_permuted,20285925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL3979_EC50--molformer--seed23.json,874f839f26f821f163b962516edcf5ded43cad265d7a65948ccc8bb50a1f1613
CHEMBL3979_EC50,molformer,xgboost,42,trained,,289,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL3979_EC50--molformer--seed42.json,a17b39d30256c536bdb4dca5c62f6f9d507a167f1d173b5974455d7f2db3ca58
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,20285944.0,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL3979_EC50--molformer--seed42.json,54766d36eb8f454e4ee1fefd383014a1c670d82d063f9561accd14425309e40f
CHEMBL3979_EC50,molformer,mlp,11,trained,,47,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL3979_EC50--molformer--seed11.pt,fe537b5e87ec8b596bc4922d3047eef75e273578b63f1031433229796c701126
CHEMBL3979_EC50,molformer,mlp,11,label_permuted,20285913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL3979_EC50--molformer--seed11.pt,08de7f07fe6939fb5f3b96257b9fbe50859e98bb0c4b08d935d54be38c0546c1
CHEMBL3979_EC50,molformer,mlp,23,trained,,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL3979_EC50--molformer--seed23.pt,d600f2c296ea2ee6a75dbdb0198dc3005001af6746210e20564b3874f0929c68
CHEMBL3979_EC50,molformer,mlp,23,label_permuted,20285925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL3979_EC50--molformer--seed23.pt,2f7d55b9cb42f39d0c2415ceed25f034bb7cc8a6ef93a1e14e9c011d4dda194d
CHEMBL3979_EC50,molformer,mlp,42,trained,,13,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL3979_EC50--molformer--seed42.pt,8ac3f94aff3543ca4ab367ab7c36e77f0da350e3f4a38bdd4a35819fcf45e00a
